Bioguide_ID,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,Topic20,Topic21,Topic22,Topic23,Topic24,Topic25,Topic26,Topic27,Topic28,Topic29,Topic30,Topic31,Topic32,Topic33,Topic34,Topic35,Topic36,Topic37,Topic38,Topic39,Topic40,Topic41,Topic42,Topic43,Topic44,Topic45,Topic46,Topic47,Topic48,Topic49
M001177,0.005636077374219894,0.02179565653204918,0.013386343605816364,0.17962080240249634,0.013897565193474293,0.013559926301240921,0.00565225537866354,0.005768654402345419,0.011449080891907215,0.04748741164803505,0.00707277050241828,0.016328904777765274,0.012668115086853504,0.005416458006948233,0.0047267950139939785,0.017442895099520683,0.010303080081939697,0.007025261875241995,0.01195046491920948,0.03257342427968979,0.02223428525030613,0.022389035671949387,0.009125891141593456,0.00568016991019249,0.022494295611977577,0.010749349370598793,0.012667510658502579,0.006005866918712854,0.01878201588988304,0.03105982020497322,0.01527173351496458,0.008892242796719074,0.05501449853181839,0.004803170450031757,0.030719200149178505,0.022602591663599014,0.02374412678182125,0.012677137739956379,0.01843305118381977,0.008390367962419987,0.026057815179228783,0.014472611248493195,0.013982213102281094,0.08109302818775177,0.007449100259691477,0.005939197726547718,0.01659270189702511,0.014834767207503319,0.0053186723962426186,0.008761555887758732
M001180,0.015394022688269615,0.015208307653665543,0.020444313064217567,0.01489558070898056,0.019331397488713264,0.01812209188938141,0.027378058061003685,0.02326188236474991,0.011259883642196655,0.012629990465939045,0.00843773689121008,0.013782374560832977,0.017541270703077316,0.017647089436650276,0.015168676152825356,0.02386646345257759,0.0215726587921381,0.027141284197568893,0.03036249615252018,0.024411799386143684,0.008686724118888378,0.03480882942676544,0.012490213848650455,0.010736746713519096,0.05915628746151924,0.01828080043196678,0.009114685468375683,0.008221669122576714,0.028765112161636353,0.014114716090261936,0.014356495812535286,0.037868935614824295,0.06465813517570496,0.017490148544311523,0.02138807252049446,0.015622597187757492,0.026972373947501183,0.016180595383048058,0.013012181036174297,0.022031866014003754,0.012994513846933842,0.013134005479514599,0.00956689566373825,0.019069112837314606,0.019122544676065445,0.012138104066252708,0.008471131324768066,0.03592810407280922,0.015686774626374245,0.022074047476053238
M001184,0.01515786349773407,0.013385542668402195,0.018877504393458366,0.05097166448831558,0.013575672172009945,0.010724707506597042,0.011155512183904648,0.027350623160600662,0.013190344907343388,0.02238551527261734,0.010899624787271023,0.02722618356347084,0.017159586772322655,0.01582123339176178,0.011100697331130505,0.022107049822807312,0.01908918470144272,0.012305774725973606,0.020780464634299278,0.03205230459570885,0.01297115907073021,0.014683817513287067,0.01049786526709795,0.01857270486652851,0.016657650470733643,0.01728532835841179,0.014415417797863483,0.0270161721855402,0.020692013204097748,0.09002194553613663,0.016691043972969055,0.010170716792345047,0.026336537674069405,0.009373733773827553,0.035242047160863876,0.015017441473901272,0.015535328537225723,0.012842750176787376,0.018686868250370026,0.04180801287293434,0.03285399079322815,0.01740611158311367,0.011455494910478592,0.01662670262157917,0.010867876000702381,0.013201120309531689,0.014945074915885925,0.018878299742937088,0.016633283346891403,0.01729648932814598
M001185,0.013141105882823467,0.015209177508950233,0.023169532418251038,0.016679994761943817,0.021697821095585823,0.023721642792224884,0.01379622146487236,0.021318212151527405,0.015666060149669647,0.015128565020859241,0.01721382699906826,0.01258053444325924,0.013848542235791683,0.02191827818751335,0.03545551002025604,0.022958384826779366,0.020296182483434677,0.03616969287395477,0.01649712771177292,0.020868470892310143,0.010479639284312725,0.01725793443620205,0.009184674359858036,0.02273648977279663,0.007553658448159695,0.019733814522624016,0.04145030304789543,0.016731271520256996,0.01782907545566559,0.05586903542280197,0.010491679422557354,0.01646280847489834,0.03617643564939499,0.03606288135051727,0.016673924401402473,0.01799323782324791,0.020104452967643738,0.014489264227449894,0.02804880030453205,0.020506305620074272,0.01948467269539833,0.016565850004553795,0.01910153217613697,0.02287581004202366,0.009134471416473389,0.018192868679761887,0.019725432619452477,0.008144153282046318,0.02058050036430359,0.013023889623582363
M001187,0.012291339226067066,0.014550210908055305,0.01825188845396042,0.024977410212159157,0.019004080444574356,0.012920552864670753,0.008379309438169003,0.009052827022969723,0.008355610072612762,0.01275685802102089,0.011705460026860237,0.01597747392952442,0.025637656450271606,0.007056814152747393,0.009557605721056461,0.01427795086055994,0.013739092275500298,0.030823713168501854,0.010453801602125168,0.010488365776836872,0.009416616521775723,0.01281204167753458,0.007287731394171715,0.006104955915361643,0.021902013570070267,0.009062273427844048,0.007264549843966961,0.006118662189692259,0.02798146940767765,0.28456252813339233,0.010356873273849487,0.009138217195868492,0.009721282869577408,0.02621174417436123,0.02890893630683422,0.008869092911481857,0.011575333774089813,0.00659020384773612,0.01782623492181301,0.029296640306711197,0.03959957882761955,0.014004344120621681,0.021072251722216606,0.018417537212371826,0.005782988853752613,0.005955743603408337,0.007244125474244356,0.014438155107200146,0.013738495297729969,0.0184813030064106
M001188,0.025770246982574463,0.03901069983839989,0.029081879183650017,0.011441226117312908,0.03574683889746666,0.03159530833363533,0.011228249408304691,0.02123652771115303,0.014564822427928448,0.008336624130606651,0.027396991848945618,0.008391685783863068,0.017355874180793762,0.022890746593475342,0.010819543153047562,0.013692701235413551,0.08733364194631577,0.02243766374886036,0.018331389874219894,0.0229460671544075,0.013497628271579742,0.02077415958046913,0.010832220315933228,0.01135210134088993,0.011406093835830688,0.03591885790228844,0.012486943043768406,0.017657702788710594,0.018055755645036697,0.017606956884264946,0.015747670084238052,0.010106846690177917,0.01601320318877697,0.038343992084264755,0.02769284136593342,0.010588720440864563,0.03799118846654892,0.009386819787323475,0.015977637842297554,0.009112779051065445,0.01496373862028122,0.018853113055229187,0.011740531772375107,0.02465658448636532,0.01453485805541277,0.007344753481447697,0.020150471478700638,0.008287748321890831,0.02314957231283188,0.01615954004228115
M001190,0.01479464489966631,0.01604039967060089,0.015594182536005974,0.01763297989964485,0.02327539213001728,0.015366568230092525,0.012009291909635067,0.01787465251982212,0.018475819379091263,0.013613996095955372,0.011012125760316849,0.018372585996985435,0.02473006397485733,0.011005598120391369,0.021160272881388664,0.02062390185892582,0.031207149848341942,0.033455800265073776,0.020114393904805183,0.04370281472802162,0.006706502288579941,0.035635530948638916,0.011328967288136482,0.012870395556092262,0.023437466472387314,0.023585431277751923,0.009659532457590103,0.008732413873076439,0.03508109971880913,0.03244611248373985,0.017860382795333862,0.018049322068691254,0.031186608597636223,0.020413678139448166,0.019396306946873665,0.01664094068109989,0.021406153216958046,0.009702073410153389,0.04456658288836479,0.022659121081233025,0.03383404389023781,0.0111094294115901,0.009120795875787735,0.016955435276031494,0.027232250198721886,0.015458688139915466,0.011872864328324795,0.02092253603041172,0.017810849472880363,0.014255743473768234
M001195,0.011464515700936317,0.012784906663000584,0.015673169866204262,0.03273813799023628,0.030389195308089256,0.049401942640542984,0.009031273424625397,0.024867193773388863,0.017773887142539024,0.013072257861495018,0.007479140534996986,0.008221952244639397,0.03577987104654312,0.021151810884475708,0.015402261167764664,0.021891728043556213,0.04899231344461441,0.026505734771490097,0.030845606699585915,0.035450518131256104,0.0066500380635261536,0.018221981823444366,0.011807257309556007,0.008060518652200699,0.018252553418278694,0.024375207722187042,0.010221480391919613,0.011410784907639027,0.014490194618701935,0.024050531908869743,0.01618773676455021,0.019310439005494118,0.03520423546433449,0.023883353918790817,0.025852885097265244,0.010412514209747314,0.05296877771615982,0.013958883471786976,0.01855681836605072,0.013789249584078789,0.014849679544568062,0.014268665574491024,0.006840328220278025,0.02147603966295719,0.007842877879738808,0.00798671692609787,0.006821989547461271,0.03621179610490799,0.01784481480717659,0.01927422545850277
M001196,0.015568804927170277,0.03127282112836838,0.025539450347423553,0.028827045112848282,0.014074974693357944,0.02056385576725006,0.016154974699020386,0.03113490901887417,0.02555691823363304,0.013251073658466339,0.011486356146633625,0.012437411583960056,0.017665764316916466,0.024960538372397423,0.025189636275172234,0.023861778900027275,0.03047335520386696,0.022379759699106216,0.0169440396130085,0.02446052059531212,0.01060068141669035,0.032696399837732315,0.011145749129354954,0.00902788620442152,0.015728209167718887,0.028613697737455368,0.013968724757432938,0.02947808988392353,0.01418227981775999,0.016358960419893265,0.012317431159317493,0.013733158819377422,0.024680759757757187,0.011449668556451797,0.039791036397218704,0.022563861683011055,0.027567526325583458,0.012184537947177887,0.044961851090192795,0.021896403282880783,0.01571253128349781,0.021550968289375305,0.007529345341026783,0.015342289581894875,0.02027709223330021,0.010807657614350319,0.007507085334509611,0.01182860229164362,0.019681289792060852,0.02501203678548336
M001197,0.015899132937192917,0.029717719182372093,0.025784090161323547,0.024444932118058205,0.03003043308854103,0.009321345947682858,0.011622280813753605,0.012090529315173626,0.008753952570259571,0.009086523205041885,0.009834785014390945,0.009314300492405891,0.01891176775097847,0.0160551555454731,0.02676725946366787,0.02961825393140316,0.025801751762628555,0.024298017844557762,0.016501205042004585,0.027572745457291603,0.01001653354614973,0.010656486265361309,0.006215161178261042,0.008118241094052792,0.01563899964094162,0.019510800018906593,0.01060190238058567,0.02109273336827755,0.01083881501108408,0.011466407217085361,0.025767279788851738,0.015993667766451836,0.01100135874003172,0.04199804365634918,0.035234831273555756,0.0679253414273262,0.03128780797123909,0.009332764893770218,0.018807917833328247,0.01490163803100586,0.0597190335392952,0.013408377766609192,0.006516344845294952,0.018627619370818138,0.02194385975599289,0.009280200116336346,0.01674531027674675,0.018193727359175682,0.022626500576734543,0.03510608151555061
M001199,0.009031333960592747,0.020948980003595352,0.017376955598592758,0.012487925589084625,0.04894965514540672,0.04346997290849686,0.0069769821129739285,0.012289204634726048,0.02118011750280857,0.010977021418511868,0.005659762304276228,0.01215243898332119,0.02305496670305729,0.008817189373075962,0.04833118990063667,0.02226538211107254,0.01890728436410427,0.02639608457684517,0.017181221395730972,0.031155459582805634,0.013472769409418106,0.015461689792573452,0.00838000699877739,0.009616096504032612,0.009502645581960678,0.021226832643151283,0.007404372561722994,0.010770037770271301,0.00633032713085413,0.02221546322107315,0.01429796777665615,0.020912963896989822,0.09914594888687134,0.0074157617054879665,0.04462272301316261,0.0201741810888052,0.011341807432472706,0.007858444936573505,0.032784730195999146,0.0233810655772686,0.01532314345240593,0.016998037695884705,0.008800950832664967,0.03611370548605919,0.025144806131720543,0.011608918197453022,0.005721960216760635,0.027446405962109566,0.015883944928646088,0.013033075258135796
M001200,0.030483370646834373,0.011828400194644928,0.012754319235682487,0.009376412257552147,0.025003181770443916,0.014596148394048214,0.018272850662469864,0.01612984947860241,0.01470428891479969,0.012775957584381104,0.021454131230711937,0.01975315436720848,0.02034837007522583,0.01470713596791029,0.010490565560758114,0.009618602693080902,0.015462790615856647,0.02375262789428234,0.01254749670624733,0.027634456753730774,0.010871448554098606,0.02065860480070114,0.009078579023480415,0.01136624626815319,0.014621647074818611,0.014070507138967514,0.0360567606985569,0.006496686954051256,0.03299713134765625,0.022834617644548416,0.009598443284630775,0.01850508153438568,0.15448598563671112,0.020759373903274536,0.01872378960251808,0.01756281964480877,0.0243331640958786,0.009680582210421562,0.013004964217543602,0.015674524009227753,0.02229657769203186,0.03273797407746315,0.014054294675588608,0.02393670752644539,0.013849232345819473,0.01612843945622444,0.021028652787208557,0.007932101376354694,0.015006624162197113,0.009954181499779224
M001201,0.014570975676178932,0.017353711649775505,0.030564485117793083,0.0365886427462101,0.03265199437737465,0.03128548339009285,0.011597582139074802,0.03414694964885712,0.019765960052609444,0.009570490568876266,0.006136793177574873,0.01587028056383133,0.024012692272663116,0.036424536257982254,0.017431238666176796,0.029757510870695114,0.012877204455435276,0.032975248992443085,0.012519218027591705,0.035478416830301285,0.010984601452946663,0.021982375532388687,0.00595652824267745,0.010977338999509811,0.044084418565034866,0.02432139962911606,0.008896327577531338,0.0059128026477992535,0.006022552493959665,0.025230543687939644,0.01591627299785614,0.015726204961538315,0.016858452931046486,0.023118367418646812,0.017839055508375168,0.013969490304589272,0.011889373883605003,0.01338046696037054,0.005957533605396748,0.017763152718544006,0.021302076056599617,0.016616690903902054,0.00874033011496067,0.03701835870742798,0.01036777812987566,0.006014809478074312,0.009424425661563873,0.08029482513666153,0.024114690721035004,0.007739259395748377
M001202,0.01071277167648077,0.023549096658825874,0.03331209719181061,0.014074393548071384,0.02061477303504944,0.054662711918354034,0.01337629184126854,0.027496464550495148,0.022368907928466797,0.024776209145784378,0.012320770882070065,0.008874405175447464,0.02226029895246029,0.02523004449903965,0.03281828388571739,0.009277558885514736,0.024028168991208076,0.04241623729467392,0.013761068694293499,0.025489462539553642,0.014734245836734772,0.033117517828941345,0.009757350198924541,0.007405453827232122,0.011385475285351276,0.028243400156497955,0.01618218794465065,0.04390878602862358,0.010850999504327774,0.02196699194610119,0.013790519908070564,0.013928190805017948,0.011158809997141361,0.02809440717101097,0.029546527191996574,0.024326767772436142,0.03659684956073761,0.00789683684706688,0.016371730715036392,0.013115166686475277,0.01324953231960535,0.012453125789761543,0.012247458100318909,0.0305040143430233,0.007637048605829477,0.01420744601637125,0.01299478393048048,0.009815312922000885,0.026852168142795563,0.00624078419059515
M001203,0.0034534488804638386,0.004457483999431133,0.07081249356269836,0.009197788313031197,0.026131384074687958,0.0567610077559948,0.008314497768878937,0.02808620221912861,0.00396375497803092,0.0044782329350709915,0.020940154790878296,0.007622207049280405,0.011904124170541763,0.003962731454521418,0.004347322508692741,0.0033995462581515312,0.014269287697970867,0.0298160407692194,0.012672712095081806,0.06535384058952332,0.00488203065469861,0.01827576756477356,0.0038970389869064093,0.003924122080206871,0.004970175679773092,0.031188253313302994,0.0035991535987704992,0.029316462576389313,0.008883636444807053,0.024573294445872307,0.014136441983282566,0.00796369556337595,0.03572755679488182,0.009719250723719597,0.07701429724693298,0.014136173762381077,0.049023643136024475,0.01753760688006878,0.05044286325573921,0.008248693309724331,0.016380550339818,0.04106089845299721,0.004922189749777317,0.009704770520329475,0.021741120144724846,0.03444601222872734,0.0039063855074346066,0.018011093139648438,0.014769328758120537,0.027653194963932037
